Education,Jobs,Income,Safety,Health,Environment,Civic engagement,Accessiblity to services,Housing,Community,Life satisfaction,Cluster
0.253704820389965,-0.5881298710666091,3.042702198319353,0.42529947995435646,2.3557522470994496,-0.14181418649668598,1.6901655928261599,-0.07312967864100971,-2.6621912032274597,-1.259450782664062,-0.2404164033714081,0
-0.5441231962560124,0.35578148370534746,-0.1492191599349575,-0.7223283644886673,0.600382176577949,-0.21278616751970722,1.1654392442746142,0.3045177657637789,-0.3529991475924071,-0.7235939279177296,-0.5743882001630114,0
1.5325562270395579,0.6571331347656117,2.0567571748260094,-0.20768074037861967,0.19223103060790486,-0.2465471302920403,1.500418872350427,0.42857768949767405,-0.5646903390622475,-0.172331442036422,0.28938188923398617,0
-0.26310453075374324,1.363267553647566,1.9238821370784038,1.1052787704258045,0.05019059244283186,-0.22617962884709295,1.3765010361627164,0.3789330337078446,-0.7082794040200325,-0.9490301476097482,-0.387297959260148,0
-0.08166159212575631,0.08291395066189029,1.5343652263533436,-0.23460272724346878,1.2822226925814877,0.43880825179969735,0.6060324564600387,0.4216320354055583,-0.9929949641019408,-1.5045261433136663,-0.4846090170910462,0
0.38560638064179464,0.5018013408335904,2.857074754225599,0.6582579420561452,1.4592227195137695,0.7258430738288156,0.6970150639164775,1.7199122839667034,-0.7077905959965145,-0.694115542333423,-0.14880619897955377,0
0.8382770550939843,1.0875471546788602,0.9726778013025913,-0.6078356358674799,1.6808373353275867,1.5886515220912212,1.8373567145111287,0.9552265804987781,-1.67361427439104,-1.2020840919395461,0.46853618992187995,0
0.5332911226282311,0.44275428221908936,1.5354685434816475,0.0803309743770218,0.26259928686482864,0.2607097875556545,0.9498852694592801,0.1991230707975501,-1.4117932843136747,-0.4875085102142879,-0.01145869978532719,0
0.14846254772916306,0.9762579718324088,2.089764142642401,0.5286844513017394,0.11851011228630873,0.06226998366708813,2.235565111953927,0.63202679258134,-0.40000646271770623,-1.3315163502715694,-0.3311728492758015,0
0.4386838949745914,-0.19610211453134752,1.733666769799578,-0.3985079982953684,0.9293836620033294,-0.825242684138532,0.8861206764862348,0.6168093973988203,-0.7313877493801526,-0.4535097849968106,-0.08011207330155003,0
-0.33167439015626593,1.048527504172473,1.1987741449436848,0.40584823323532376,0.8994160034179233,0.11585853278704897,1.81814701066423,-0.4133312375965896,-1.8774992602977854,-0.9625612764366098,-0.49723323641799216,0
-0.15272477674340035,1.6153898227040218,1.1231967939310854,-0.2765596099219387,-1.4487564586965338,0.3618598376549341,1.0577884363671721,1.0685516551808805,-0.19366033397815868,-0.8253659817656325,0.3463275853088062,0
-0.04825207455926193,1.260498495213346,0.8848696354799421,-0.6176910123317697,0.08190376949880115,0.011932155097619138,0.9334876224157135,0.35775001081950625,-0.5648060262103236,-0.6142523069457292,0.09078462399841192,0
-1.1537256067781165,0.5160706398248446,1.0608770049367748,-0.08021657476790348,1.3693131467061463,0.23525289296425336,1.0904032394593817,0.05681995710438256,-1.6038672913233387,-0.7313331334919329,0.09864383591461369,0
0.15845420888480566,1.411918778447344,2.3794640304966626,-0.6278856594641141,1.590963287078126,0.6811108422545287,1.3321566213559883,0.17908528883538138,-1.102307185550172,-0.6451042828139373,-0.1855475138302557,0
1.0191250981467457,1.0790014022062593,0.6322836284876052,-0.5850538321414368,2.0140170585992254,0.8161451685191162,2.6168863199450754,0.9992649585623775,-1.5708913558170559,-0.4543461005004647,-0.2572038425013949,0
0.09810001622303287,0.7479204503311049,1.948837048926913,-0.4380914686278638,1.9561387851989291,0.3566307860378672,1.190398969826991,0.7187545382709438,-1.444283878984766,-0.7192869938202394,0.08023430473031146,0
-0.2205879643267861,0.48173316670135674,0.7172146898530779,0.6385416524971179,1.6945763227047332,-0.14701614833572343,0.8923460700331102,1.2610440783946941,-0.41739703992108307,-1.1029862718989056,0.03344161068477007,0
-0.060394089440735065,0.9464975297833572,2.1638278477301305,-0.21922613557864842,0.9134767599693638,1.0587718667621628,0.48337978157258804,-0.6185555976588456,-1.8295263001187239,-0.8311406410482637,-0.46718531278465797,0
0.3355185165893506,0.4766857882254924,1.4193642847382997,-1.7328719082424295,1.4340132318612089,1.6020225170144895,2.480114934827247,0.5755855528789604,-0.14032098895729325,-0.8931493517544106,0.500695665183763,0
0.2063286382788376,1.7630554789111648,0.8265796373815169,-1.1610237761934405,1.1069616251427368,1.6134135189809382,2.462001104419855,0.5043947873621804,-1.0461934510846669,-0.9145299608436376,-0.17159625943414897,0
-0.20985371898833008,0.726569564689463,0.9924747219288401,-0.9540784980363456,1.9257246706124906,0.04933977289674393,1.0674601039959353,1.8955882276569056,-0.9647481793889197,-1.2490855948675672,0.08252103239602668,0
0.746264021234737,2.261327135859859,2.249527062672752,-0.6391294490101683,1.9485790407826842,0.5003448912117721,1.4604565299241314,-0.04784798021043535,-0.8830041459378979,-0.5874887961324925,-0.3997439527144173,0
0.2581039307518993,1.017568769507769,1.9314118224018193,-1.0540178738020767,1.9636950628314276,-0.8622742621203154,0.7710049076539266,1.0626429415230232,-0.48439357179759274,-0.9473940338932122,0.5339400892988903,0
-0.4787348131247614,1.2059669669484576,0.8841694227589497,-0.9179809735690827,1.9857149786550787,0.177887235098146,0.6800418415455735,-0.5161012547065132,-0.3290204007471692,-0.9406745607027077,0.3049782356459264,0
0.41075066001314736,1.245719533734011,1.5175179768855653,-0.4305230117852779,1.2068693627429998,-0.27560332010101496,0.9575084135074726,0.82943896300088,-1.1293795555614332,-0.841446320465029,0.15351586177042129,0
-0.5359450121430724,0.35829228639168,1.8718608620874817,-1.0323221748927813,1.363824974922058,0.7238854756512872,2.6179639181693957,0.27568073226231027,0.5782615636525071,-0.6764111921942113,0.09075128359189909,0
-0.12909991693439787,1.0172025371519022,0.08104852853789492,-0.837560141861553,2.111808792269621,1.3809839549168779,1.7235245607422809,0.7869035780415136,-0.6084773941974657,-0.6299954994573356,-0.34431199596933404,0
0.3816319527133174,0.9444950670035648,0.6719437421949489,-0.5478803864454244,1.0295708357740836,1.1958410281996266,1.5786752573579153,0.039531059747610314,-1.297270159621948,-0.96477501326056,0.36019653115998085,0
-0.5270414757426207,0.7337617409989837,0.6621214858208471,-0.34710397434891077,1.631361228779593,1.0464788640134666,1.2969360354058852,0.7777246993996572,-1.077227750935639,-0.7419910764017759,-1.188923479254942,0
0.8378526087407971,1.107379268390615,1.7365652652796832,2.528570555904846,1.346332796322079,0.5861153634418304,-0.28210248837820723,-0.2004828502466283,-0.7737308182822773,-1.0443828043829333,-0.20330487695210941,0
-0.7622085218793895,2.611119848109241,2.3574824041465905,1.6666563029062804,0.1953869381770182,0.46366735678910137,0.3709170201555413,0.11887040399699914,-1.278315616153889,-1.0093495712478935,0.004560896985463021,0
1.0396992254194264,1.550755745861138,1.30021771145231,-1.0164336787992854,0.37328904029031856,0.9940819449370609,0.9968877301926268,-0.26699301694263783,-1.4603760871630647,-0.8171311568667488,0.015096361199009005,0
0.3966152313614965,2.7214396214964016,1.3361171247040646,0.564333695953241,1.7510498959129717,0.5534847923294106,0.49529823524808403,0.9790691201123313,-2.250297056727063,-1.2460635087704572,-0.5886050234030575,0
0.06663897185708961,1.2844712342534617,1.0199574764292547,-0.9750151822340837,-0.5732322057483785,-0.42337114207621246,1.3931613042184465,0.6028088539185554,-1.578712275363068,-0.7972152383995507,0.3890541031358127,0
1.0542456836773575,0.8351711673602363,2.460875677646619,1.3927907251249478,0.37777331312885176,1.7740786610065555,0.4215466171924336,0.12164379276985024,-1.817383241065864,-1.0932836766492733,-0.07937374438798392,0
-0.14953579225689426,1.7038534509640226,0.7915776627224268,-0.10146415556074204,2.558310390406504,-0.5184133099565645,1.5677027125482421,0.5598020581865358,-0.5600435168460436,-0.7771243482083829,0.05160032120332613,0
-0.1274178681176376,0.4786482620695751,0.8769956921893296,-0.8001491637446381,0.6741406373446734,-0.5874490599078906,2.2980327848909834,0.7855759262922897,-0.4493684492407132,-0.5753309438299494,0.4405379365009937,0
0.6204365278387166,1.4410059282310514,1.5996678419325383,-0.2558521099749344,1.1629861969498123,0.5291202504587041,1.783447703650754,1.4001316194990376,-1.7149318590348044,-1.0853830383743743,-0.962231274713329,0
-0.2680514438373155,0.6551194658745481,1.0718438036635531,0.15414622624852378,1.8353219380835244,0.9288161702152815,1.2308633979307964,0.5267441943661345,-1.0247022732535906,-1.0638394962917415,-0.5427374954506387,0
-0.3500649199104023,1.2512237091325797,0.8609449869076312,-0.3922354455853851,1.0564852160483205,0.9429282787603026,1.4662069413100172,-0.7502593225523895,-0.03151683292859298,-0.642239370244401,0.25908573064838925,0
0.40781516048506267,0.8074453360185572,1.5427761795040202,-0.9347348571757078,0.45915064746204687,1.060494027168033,0.6053494776645816,-0.47867305347016303,-0.6723079050924852,-0.4554473113810597,-0.19046825032842934,0
-1.2260164899405113,0.47629832660236326,2.473375271324024,-0.02566579752638887,1.4700570564548883,-0.6112052797875986,1.8843923352916458,0.9452145246480191,-0.9724795090786067,-0.9712802150205107,-0.07832968634122954,0
0.8755156804337458,-0.7560814118919043,-0.14794371701832254,0.3524786304734967,1.585605728461135,0.12337948393554221,0.8942201577120974,-0.37738777138861695,0.5401775234920755,-0.9809137751861906,0.32506378570204303,0
0.04084090580276515,1.6363248555555903,1.780769221215335,-0.6571028151979016,0.9101473010074128,0.9834369189795591,0.9058742719143899,1.4570061475500373,-0.3454837238980812,-0.7903824888438568,0.27017474655579354,0
0.3649162335816439,1.7486793083170313,1.1404970524867528,-2.3245097961100805,2.2847998038357855,0.0437235957313504,0.5200095649917156,-0.08688763351923774,-0.4381171055825222,-0.804018910402783,0.35369132996841945,0
-0.002786017827660202,1.569533100001952,1.5820452889091365,-0.4583843287108094,1.7875149222328173,0.36171159957017196,1.078898242558107,1.038413601044604,-0.1711278680645739,-1.0760713451777075,-0.3263572975113309,0
0.06355157083851956,1.0902978829125742,-0.0756854526132975,-0.33341194605428626,1.2399608831833124,-0.111978691191833,1.7289767707020662,0.4389625051979923,-1.579674791956936,-0.6595111101290437,-0.11367290591296204,0
0.2405806262510338,1.3804866397955786,0.8987816448871031,0.9228004245496036,0.5816407963428922,0.20122971127734943,0.4948745266770572,0.37401819634668027,-1.2276308336565351,-0.5985895116273976,-0.0382224900537527,0
-0.11580938611954716,1.6326695297626177,2.0680660617613102,0.9498254560401239,2.780810685713957,-0.303877170316266,0.09900223004331819,0.5713646059962738,-1.497541884009501,-1.3747525595973213,0.6561334397015837,0
0.2483163357904783,1.9029621655388458,0.5920941850183866,-0.3222145102611801,1.1283262432535954,0.044635080154803185,0.8611857529158928,0.645890699797066,-0.9421811301777703,-0.8652239401869481,-0.06957913801797934,0
0.48228756917094956,1.8049072400016748,1.0549010769560305,0.4274400033846318,1.060551542321473,-0.1784624110046235,1.6781109251315043,0.8688830286755643,-1.6470351760188418,-0.8988085062123369,0.1691076759235281,0
-0.06499918641176718,1.440532596529397,1.6701800226554722,-0.8841216460940611,1.540218427256197,-0.3169108366793185,2.1217317659539114,1.0469021832774446,-0.7557840738471046,-1.2055029663297065,-0.39469003351423554,0
0.32889723081435324,0.8456520155488124,0.5393531087626531,0.40341705522092725,1.0176035183222847,0.18966442042754592,1.956825449550774,0.7174478978911644,-1.4364679874930768,-1.0074494390709487,-0.1435864470216834,0
-0.49922186362651805,1.9235725828957637,0.5436395485916222,1.100286460070282,1.2457966934257994,0.676357721235116,2.3161356891058946,0.8344319759962553,-0.5133640940166442,-0.8892000209809583,-0.1622227362099722,0
-0.4375499009092096,2.4602342660961907,1.0613005358690033,-1.2052377131671808,1.945307210560441,-0.9930225729381326,1.583626355123796,1.2651150345286475,-2.17318375220585,-0.22825678834479948,0.05607632378967441,0
-0.2759550498827646,1.4140989064591416,0.4218586341592141,0.09520529696756451,1.7617544394180502,0.4271280446676569,1.559543247333393,0.3936802378237705,-1.7236208637492418,-0.33890294771908075,-0.63252694897672,0
-0.26474152551360103,0.7277505366854329,0.816343815000838,0.18128177637158174,0.6810533615229944,-0.1110387766547835,1.623419812703608,1.8631344069979392,-1.4805887242844802,-0.7519991712479234,-0.14403124036667317,0
0.2260417416390495,2.1079649035366224,1.408341149040832,-1.9198562301593436,0.49477503611581775,1.7249731716965233,1.510137228376099,-0.1832404825247382,-1.0411058974840983,-0.9897432843037369,-0.36852373119096016,0
0.5206605412327593,0.516772891145698,1.337573662352323,-0.7516065874931799,0.34505151521490524,0.9198096738851765,1.0754375010999468,0.6501368286853467,-1.4439722869560807,-1.116683346023238,-0.8182573120280994,0
0.5463562781827206,1.0186438568487615,1.7975246396361122,0.9523768334547204,1.0938273132357736,0.5329542777426562,1.13067037561332,-0.05621139242101734,0.09964628220347425,-0.7731458028774525,0.8037388275224681,0
-0.5046486911308341,0.2324905099771503,0.28252020776882836,0.951624350382199,0.26559431622158763,1.114393972281421,1.215112539374226,1.1437593181885874,-1.4223600769696134,-1.0620329715732464,0.09933290060144519,0
-0.3398527567178815,0.9820844520713475,1.460991484348225,0.45232495623422914,0.6853666303257816,0.6870117058134473,0.9065459520964944,0.36152110103345575,-1.3429581816602987,-1.1618966240843922,-0.802552800010081,0
-0.44872013765667945,1.0174953016360384,2.9144662550396814,-0.4289206312700361,1.089215601990112,0.9575360119736526,1.293422076215619,1.233532702959795,0.24118211447296983,-0.7954691567236069,-0.08956169357938944,0
0.5822013997991681,0.6183529344672481,1.2053596740459473,0.022209342778962873,0.8186836787695315,0.793815553446704,1.2271536299628223,0.5537597064005196,-1.1567622891754932,-0.6855465343627546,-0.2686837735414719,0
-0.1291840900427209,1.0383270512877258,2.0717462747630973,-0.09155011088318009,1.0728388688830257,-1.2332015414804094,1.47213333505181,1.4227207310666525,-0.9029259931436051,-1.342754635567318,-0.209650267788218,0
-0.4480086931715653,1.5307898516308138,0.7139183130301754,-0.9199201761821334,1.6619286274404281,-0.15277636463617614,0.5655706360237472,-0.09355299667144769,-1.8044862561986625,-0.6498285074209275,0.27854181025508,0
-0.02982146036880228,0.6602710455056593,2.4160259768482293,1.443910659189254,1.0312162162647531,0.3338534127340478,1.470635743849086,0.37718032517112526,-0.5169088027299736,-0.8650885865083324,0.5119985687534407,0
-0.11536141395170346,1.337204300325712,2.068538305108388,-1.97842701009474,0.4721135198029172,-0.01184114704551686,1.307376107075122,-0.11017162897646124,-1.3930953024074992,-1.1251723385638612,0.11261505208761975,0
0.4255389083612231,0.34112395810989526,1.5044374203606188,-1.2022661108480635,-0.4320228617619773,0.7678742786473274,1.5215073978871996,0.22602114958385225,-1.2507103088775642,-1.5317322744593915,0.09578402000876376,0
0.27382198166565036,1.0700808522741034,2.5072252790532246,1.4179467600735898,0.9097995187666779,-0.4811999596341139,0.0018320257419459903,-1.1457751047295148,-1.3667742072434823,-0.9184144427264014,0.39965753821646033,0
0.5583909749148922,2.3717080030996454,1.777413019043346,0.6285400507029393,0.5837766194727689,0.5606156870836945,1.7681619207979664,1.0946353268803481,-0.7403118368154504,-1.0925712587449967,-0.9871411232511552,0
-0.2808689857893278,2.0413915867973396,1.9217815291475164,0.15333249908891236,1.4377421986634298,-0.5770075193056534,0.034704988354426,-0.5738409624634757,-1.5838285509113157,-1.4125897105718754,0.41231564875101484,0
0.0417396086552658,1.5459418044047126,1.6090964074197474,2.575368245633958,1.9173637888730342,0.2713743093698392,1.8906769087563302,-0.588379480355594,-1.34674709971737,-1.4046555332424702,-0.7503796595001988,0
-0.535297194330852,0.8552951000698178,1.323462268167206,1.072467633073109,-0.046252477766661984,0.6635154553103819,2.1151235670496202,0.7512745972711842,-1.4434877067748488,-0.5549902503029939,0.008516710394583857,0
-0.38041700117387234,0.02588370168165755,2.690649899785684,-0.49212874516376687,1.0642020543092325,0.9818176685708581,0.6379420770044236,0.7147628096195894,-1.186978792428712,-1.241236754074779,-0.14498105918599943,0
0.11841508533045075,1.169506280096821,2.159936581427088,1.0446871870549232,1.168676049945985,-0.882577858216532,1.39065077605221,0.883916428233144,-0.6253398854746516,-0.9151465570743199,0.34668405885992,0
0.11593088120008177,1.2487789887548348,1.8245624443379032,0.8388681580359177,1.3995899638965044,-0.41757014011446586,1.1095181897330162,0.6094754492303234,-0.9272730006923527,-1.380819449871033,0.3768693706665752,0
0.04196007661832703,0.644559093653407,1.5624202620214556,0.8617115289561719,0.680041587333792,0.7338369407628382,0.934077411131428,0.33600761950557123,0.02495954197070898,-1.1546922949475535,0.3403823755249994,0
-0.4749494768770398,1.2611619760620598,1.8837230646355716,0.444033218644503,1.1835916913884506,-0.38721513562612625,0.8753933320631054,1.108380506482203,-0.21960816576419745,-1.386954694207486,-0.2483037776404296,0
0.5894562965084367,2.318932926018306,0.9189475676549697,0.06397868981110993,1.1384350394473248,-1.0383734547434147,1.9152648829536487,0.5357831174768201,-0.03906701098336009,-0.8540629499180616,-0.28515625009769563,0
-0.09881449098537874,1.0211816610710795,1.160067761710015,-0.27725540152316996,0.8156084140822241,1.0282913522800512,1.354278541846015,0.5738771751059356,-0.7290580756517515,-0.3523148946023939,-0.16797649171413254,0
0.7963154777711935,0.5282580849750605,1.6483301149669745,-1.0637144907568152,0.987143927366408,1.1644283428655686,1.2117863750911344,0.9132652551177429,-1.3671240027643958,-0.8338265177055632,-0.11693597175954332,0
0.7039037992073097,0.9062897442808734,-0.24827068595592894,-0.9964777659894593,0.8320990188068526,-0.12263672594108904,0.9877772126639307,0.49634313660951473,-1.0926752942632683,-0.5801740786767053,0.23857053253066507,0
0.768878769360879,1.7839450180275631,0.8583017749519167,-1.038133656613943,-0.1036806875380936,-0.5411148201783389,0.3414633933010917,-0.04317306492708681,-1.6448998869015075,-0.9814928025651989,-0.3114606251127344,0
0.41675248603282666,1.63411062566019,2.4049769683929787,0.691572789953567,0.9154406021192567,-0.5913660797668376,1.7753669536461447,0.5614656736779978,-0.8617294184581,-0.5972196840224123,0.34932638264232835,0
0.21091088544241174,1.4318380098792196,1.7132917619193635,0.7098632807716506,1.3339855615035325,0.21401140540111457,0.41879750419184064,0.10979541320164718,-0.08158571189827984,-1.1271917601910135,-0.7720792209270093,0
-0.09088447652655522,1.0034306498890104,1.1287339304245845,-0.07867784719984008,1.8935912674342117,-0.6042380361908845,1.3891543656611227,0.8968602585083653,-1.095292671501658,-1.0520203100368377,0.1761800945783327,0
0.4211763367240198,1.7885480251861388,0.9052875941107401,0.4034254404968916,1.106192364697291,0.008198702059850096,1.4719565359917988,0.007985670226090862,-0.024845437453467605,-1.203417955742255,-0.022151474233381662,0
