;;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr
;;1998/99;1998/99;1998/99;1999/00;1999/00;1999/00;2000/01;2000/01;2000/01;2001/02;2001/02;2001/02;2002/03;2002/03;2002/03;2003/04;2003/04;2003/04;2004/05;2004/05;2004/05;2005/06;2005/06;2005/06;2006/07;2006/07;2006/07;2007/08;2007/08;2007/08;2008/09;2008/09;2008/09;2009/10;2009/10;2009/10;2010/11;2010/11;2010/11;2011/12;2011/12;2011/12;2012/13;2012/13;2012/13;2013/14;2013/14;2013/14;2014/15;2014/15;2014/15;2015/16;2015/16;2015/16;2016/17;2016/17;2016/17;2017/18;2017/18;2017/18;2018/19;2018/19;2018/19;2019/20;2019/20;2019/20;2020/21;2020/21;2020/21;2021/22;2021/22;2021/22;2022/23;2022/23;2022/23
;;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht
;;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt
Grundschulen;Jahrgangsstufe 12 / Qualifizierungsphase Q1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Grundschulen;Jahrgangsstufe 13 / Qualifizierungsphase Q2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Grundschulen;Keine Angabe;682;593;1275;1115;960;2075;742;656;1398;640;494;1134;500;382;882;693;563;1256;632;524;1156;489;418;907;392;358;750;20451;20089;40540;402;386;788;414;398;812;584;516;1100;615;533;1148;641;532;1173;924;811;1735;1273;1064;2337;1653;1616;3269;1507;1256;2763;824;708;1532;546;579;1125;2298;2631;4929;408;378;786;313;320;633;3426;3176;6605
Grundschulen;Insgesamt;1838545;1763455;3602000;1781034;1707266;3488300;1710881;1642054;3352935;1638454;1573032;3211486;1602639;1541668;3144307;1603427;1543452;3146879;1602979;1546567;3149546;1616960;1559518;3176478;1607212;1549312;3156524;1570852;1511647;3082499;1526163;1470911;2997074;1483684;1431174;2914858;1445255;1392482;2837737;1420466;1369672;2790138;1398605;1347774;2746379;1379410;1328990;2708400;1378843;1329909;2708752;1382438;1332689;2715127;1411014;1357885;2768899;1423404;1372995;2796399;1426413;1375779;2802189;1436100;1384566;2820666;1445259;1397043;2842302;1462521;1418026;2880544;1527440;1484373;3011813
Schulartunabhängige Orientierungsstufen;Klassenstufe 1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Schulartunabhängige Orientierungsstufen;Klassenstufe 2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Schulartunabhängige Orientierungsstufen;Klassenstufe 3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Schulartunabhängige Orientierungsstufen;Klassenstufe 4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Schulartunabhängige Orientierungsstufen;Klassenstufe 5;106143;101672;207815;104765;99282;204047;103132;97268;200400;96444;90892;187336;84999;79498;164497;72004;67913;139917;26712;24396;51108;25384;23819;49203;25531;23900;49431;26344;24977;51321;26438;25040;51478;29758;28194;57952;26578;24968;51546;24266;23021;47287;24094;22639;46733;24238;22866;47104;25049;23116;48165;25056;23397;48453;25844;24053;49897;26896;25161;52057;27942;26181;54123;27702;25995;53697;28083;26535;54615;28204;26411;54615;28882;27237;56119
Schulartunabhängige Orientierungsstufen;Klassenstufe 6;103125;98749;201874;106478;101508;207986;104788;98898;203686;102978;96988;199966;95840;90654;186494;75704;71413;147117;30728;28965;59693;27651;25393;53044;25829;24285;50114;25941;24302;50243;27285;25789;53074;27366;25842;53208;30671;28982;59653;27749;26099;53848;25975;24628;50603;26002;24550;50552;26272;24844;51116;27238;25160;52398;27713;25946;53659;28143;26499;54642;29115;27270;56385;30222;28116;58338;29835;27867;57702;30164;28451;58615;31296;29273;60569
Schulartunabhängige Orientierungsstufen;Klassenstufe 7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Schulartunabhängige Orientierungsstufen;Klassenstufe 8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Schulartunabhängige Orientierungsstufen;Klassenstufe 9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Schulartunabhängige Orientierungsstufen;Klassenstufe 10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Schulartunabhängige Orientierungsstufen;Jahrgangsstufe 11 / Einführungsphase E;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Schulartunabhängige Orientierungsstufen;Jahrgangsstufe 12 / Qualifizierungsphase Q1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Schulartunabhängige Orientierungsstufen;Jahrgangsstufe 13 / Qualifizierungsphase Q2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Schulartunabhängige Orientierungsstufen;Keine Angabe;39;52;91;81;67;148;57;52;109;26;37;63;38;27;65;35;29;64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9;9;18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Schulartunabhängige Orientierungsstufen;Insgesamt;209307;200473;409780;211324;200857;412181;207977;196218;404195;199448;187917;387365;180877;170179;351056;147743;139355;287098;57440;53361;110801;53035;49212;102247;51360;48185;99545;52285;49279;101564;53723;50829;104552;57124;54036;111160;57249;53950;111199;52015;49120;101135;50069;47267;97336;50240;47416;97656;51321;47960;99281;52294;48557;100851;53566;50008;103574;55039;51660;106699;57057;53451;110508;57924;54111;112035;57918;54399;112317;58368;54862;113230;60178;56510;116688
Hauptschulen;Klassenstufe 1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Hauptschulen;Klassenstufe 2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Hauptschulen;Klassenstufe 3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Hauptschulen;Klassenstufe 4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Hauptschulen;Klassenstufe 5;105187;86829;192016;104830;85358;190188;101830;82753;184583;101333;81566;182899;94253;76727;170980;87595;72260;159855;90593;72566;163159;82264;66821;149085;77017;62678;139695;76592;63360;139952;69678;56813;126491;64350;52540;116890;56678;45441;102119;50975;41158;92133;40271;32798;73069;35103;28922;64025;31309;26050;57359;30010;24396;54406;29156;23433;52589;28732;23167;51899;29178;23553;52731;28818;23385;52203;28083;23142;51225;26119;21675;47794;27305;23039;50344
Hauptschulen;Klassenstufe 6;106575;86347;192922;107685;86779;194464;107104;84687;191791;104292;81440;185732;101863;79248;181111;94805;74065;168870;97844;76241;174085;89657;68907;158564;80929;63138;144067;76140;59828;135968;74726;59434;134160;67873;53416;121289;61657;48546;110203;56761;43969;100730;50930;39678;90608;42103;32921;75024;36773;28982;65755;33474;26173;59647;31982;24641;56623;29837;23208;53045;29550;23019;52569;29850;23262;53112;28503;22509;51015;28340;22699;51044;27564;22404;49968
Hauptschulen;Klassenstufe 7;119301;87604;206905;120209;89093;209302;125864;93358;219222;127549;93379;220928;124631;91905;216536;122024;90952;212976;114458;85578;200036;106395;80827;187222;96917;72118;169035;87409;66278;153687;81145;61820;142965;79650;61150;140800;70738;54251;124989;65819;50014;115833;62250;46493;108743;56318;42750;99068;48395;36738;85133;43457;32858;76315;39908;29734;69642;36810;27549;64359;35331;26520;61848;34986;26184;61170;33120;25509;58629;32584;25189;57773;33943;26511;60454
Hauptschulen;Klassenstufe 8;122161;91340;213501;122954;91488;214442;124482;94025;218507;129568;98115;227683;131589;97882;229471;128262;96548;224810;125689;95223;220912;116929;88910;205839;108137;82656;190793;98074;74362;172436;90273;68405;158678;82265;63243;145508;80585;62149;142734;73091;55931;129022;68570;51699;120269;65410;48588;113998;60253;45136;105389;53219;39698;92917;48089;35764;83853;43006;31784;74790;40020;29505;69528;37959;28422;66381;36174;27123;63300;35324;27144;62463;35941;28076;64017
Hauptschulen;Klassenstufe 9;119879;93539;213418;118065;91766;209831;119044;92720;211764;121909;95632;217541;127655;100372;228027;130695;101276;231971;128576;100007;228583;127500;99328;226828;120749;93727;214476;112007;87177;199184;102403;78591;180994;94775;72287;167062;86228;66330;152558;85718;65848;151566;78397;59701;138098;73981;55798;129779;71713;53357;125070;66773;49446;116219;60428;43990;104418;53780;39332;93112;47931;35736;83667;44046;33147;77193;41949;31809;73758;40498;30659;71157;39149;30138;69287
Hauptschulen;Klassenstufe 10;41399;36195;77594;40737;35215;75952;41294;35268;76562;42050;35774;77824;45278;38534;83812;50115;42474;92589;52741;43518;96259;52144;43079;95223;51610;42874;94484;47453;39635;87088;44393;37743;82136;41591;34037;75628;38645;31870;70515;36716;30196;66912;42097;34416;76513;39559;31555;71114;38036;29985;68021;36700;28907;65607;33078;25632;58710;27619;21728;49347;23394;18960;42354;20109;16578;36687;19323;15966;35289;18024;15488;33512;18596;15698;34299
Hauptschulen;Jahrgangsstufe 11 / Einführungsphase E;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Hauptschulen;Jahrgangsstufe 12 / Qualifizierungsphase Q1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Hauptschulen;Jahrgangsstufe 13 / Qualifizierungsphase Q2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Hauptschulen;Keine Angabe;1042;580;1622;794;544;1338;806;643;1449;773;573;1346;828;658;1486;803;617;1420;725;541;1266;604;473;1077;458;393;851;425;392;817;158;148;306;44;37;81;209;198;407;304;254;558;320;258;578;349;296;645;453;322;775;676;536;1212;1082;757;1839;499;344;843;195;165;360;183;126;309;129;111;240;47;39;86;2528;2342;4870
Hauptschulen;Insgesamt;615544;482434;1097978;615274;480243;1095517;620424;483454;1103878;627474;486479;1113953;626097;485326;1111423;614299;478192;1092491;610626;473674;1084300;575493;448345;1023838;535817;417584;953401;498100;391032;889132;462776;362954;825730;430548;336710;767258;394740;308785;703525;369384;287370;656754;342835;265043;607878;312823;240830;553653;286932;220570;507502;264309;202014;466323;243723;183951;427674;220283;167112;387395;205599;157458;363057;195954;151104;347058;187281;146172;333456;180941;142893;323834;185026;148218;333239
Schularten mit mehreren Bildungsgängen;Klassenstufe 1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Schularten mit mehreren Bildungsgängen;Klassenstufe 2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Schularten mit mehreren Bildungsgängen;Klassenstufe 3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Schularten mit mehreren Bildungsgängen;Klassenstufe 4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Schularten mit mehreren Bildungsgängen;Klassenstufe 5;37548;31649;69197;36797;30823;67620;35488;29981;65469;32581;26557;59138;25686;21340;47026;26759;22407;49166;24433;20883;45316;22168;18897;41065;24325;21900;46225;26039;23392;49431;28018;24826;52844;29895;26848;56743;33010;29551;62561;39379;34028;73407;45187;39298;84485;43837;37959;81796;44153;37783;81936;44224;38239;82463;43920;37838;81758;43961;37781;81742;44148;38193;82344;43923;38178;82101;43935;38721;82659;43980;38509;82486;44501;39190;83688
Schularten mit mehreren Bildungsgängen;Klassenstufe 6;38056;31994;70050;37185;31058;68243;36698;30660;67358;35715;29764;65479;32756;26626;59382;34389;28926;63315;27100;22435;49535;24521;20816;45337;22437;18990;41427;24429;21778;46207;26007;23329;49336;30067;26484;56551;33248;29655;62903;34288;30397;64685;41233;35451;76684;44155;37912;82067;45199;38805;84004;45357;38576;83933;46141;39338;85479;45613;38714;84327;45396;38670;84069;46410;39558;85968;45246;38880;84126;45457;39731;85188;46937;41026;87963
Schularten mit mehreren Bildungsgängen;Klassenstufe 7;35528;29897;65425;48865;41048;89913;48052;40557;88609;47517;39699;87216;46322;38331;84653;41444;33509;74953;32465;26592;59057;30941;25577;56518;28067;23822;51889;25910;21738;47648;28377;24207;52584;31884;27460;59344;35353;30136;65489;37069;31791;68860;37676;32263;69939;44231;37092;81323;47583;39927;87510;48758;40641;89399;49704;40609;90313;50054;41342;91396;49020;40749;89769;49287;41016;90306;49971;41577;91548;49155;41290;90445;50724;43328;94057
Schularten mit mehreren Bildungsgängen;Klassenstufe 8;35562;31005;66567;35589;30401;65990;48422;41824;90246;47688;41215;88903;47055;40261;87316;45962;38968;84930;41766;34308;76074;33285;27589;60874;31628;26395;58023;28910;24500;53410;26936;22717;49653;31427;26852;58279;36173;31088;67261;37824;32028;69852;39292;33635;72927;39877;33985;73862;46463;39117;85580;50188;41676;91864;52318;42916;95234;52585;42712;95297;52395;43221;95616;51963;42942;94905;51027;42321;93348;52400;43325;95725;52991;44482;97471
Schularten mit mehreren Bildungsgängen;Klassenstufe 9;35438;30613;66051;35283;31493;66776;34951;30891;65842;47383;42440;89823;47038;41692;88730;46282;40845;87127;45088;39148;84236;40987;34481;75468;33221;28095;61316;31549;26857;58406;29145;25227;54372;29503;25182;54685;35446;30732;66178;38155;32768;70923;39452;33665;73117;41197;35085;76282;41478;35479;76957;47782;40474;88256;52900;43359;96259;54132;44309;98441;52902;43779;96678;53211;44385;97596;53193;44376;97566;52903;44284;97187;54900;46128;101028
Schularten mit mehreren Bildungsgängen;Klassenstufe 10;23603;23958;47561;24318;24659;48977;24450;25538;49988;24104;24726;48830;34814;35136;69950;34053;34118;68171;32330;31959;64289;30366;29789;60155;27092;25454;52546;22870;21642;44512;22069;21098;43167;22632;21287;43919;24006;22017;46023;26748;25013;51761;29073;26936;56009;30126;27842;57968;31139;28607;59746;31307;28750;60057;35937;32254;68191;40221;35735;75956;40554;36279;76833;40881;36645;77526;42129;37692;79821;40745;36863;77605;41204;37056;78257
Schularten mit mehreren Bildungsgängen;Jahrgangsstufe 11 / Einführungsphase E;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Schularten mit mehreren Bildungsgängen;Jahrgangsstufe 12 / Qualifizierungsphase Q1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Schularten mit mehreren Bildungsgängen;Jahrgangsstufe 13 / Qualifizierungsphase Q2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Schularten mit mehreren Bildungsgängen;Keine Angabe;533;460;993;526;531;1057;577;520;1097;580;543;1123;531;485;1016;598;541;1139;524;437;961;417;354;771;299;262;561;156;149;305;166;147;313;160;146;306;232;205;437;216;195;411;248;228;476;309;323;632;748;621;1369;1562;1252;2814;1816;1095;2911;666;522;1188;384;321;705;303;264;567;279;279;558;109;89;198;1452;1405;2857
Schularten mit mehreren Bildungsgängen;Insgesamt;206268;179576;385844;218563;190013;408576;228638;199971;428609;235568;204944;440512;234202;203871;438073;229487;199314;428801;203706;175762;379468;182685;157503;340188;167069;144918;311987;159863;140056;299919;160718;141551;302269;175568;154259;329827;197468;173384;370852;213679;186220;399899;232161;201476;433637;243732;210198;453930;256763;220339;477102;269178;229608;498786;282736;237409;520145;287232;241115;528347;284799;241215;526014;285975;242991;528966;285777;243849;529626;284754;244085;528842;292709;252617;545326
Realschulen;Klassenstufe 1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Realschulen;Klassenstufe 2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Realschulen;Klassenstufe 3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Realschulen;Klassenstufe 4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Realschulen;Klassenstufe 5;70775;70817;141592;72713;72757;145470;78212;77645;155857;80978;81247;162225;80668;80596;161264;81143;80243;161386;96039;93581;189620;92999;89592;182591;95845;91761;187606;99796;94840;194636;95978;91519;187497;89005;84956;173961;85841;81777;167618;77615;74393;152008;70177;66823;137000;65839;62858;128697;61205;57592;118797;61305;57689;118994;59808;56202;116010;59358;55906;115264;60537;56958;117495;59529;56157;115689;59340;56409;115749;59093;55434;114527;58920;54963;113883
Realschulen;Klassenstufe 6;67933;68354;136287;71876;72050;143926;74015;74211;148226;79531;79406;158937;82427;82758;165185;81895;82420;164315;97933;96605;194538;97008;95037;192045;94144;91390;185534;96620;93382;190002;101431;97130;198561;95784;91703;187487;87810;84308;172118;86963;83106;170069;78870;75559;154429;70911;67906;138817;66839;63953;130792;62671;59216;121887;63148;59320;122468;61634;58003;119637;61815;57612;119424;62712;59013;121722;60903;57543;118446;61472;58025;119497;62032;58190;120222
Realschulen;Klassenstufe 7;122071;125081;247152;114242;117383;231625;116986;120857;237843;117780;120574;238354;119184;121252;240436;121191;122183;243374;116105;116620;232725;110810;110323;221133;108710;106947;215657;105673;103346;209019;106842;104034;210876;109201;105519;214720;100354;96951;197305;94275;91378;185653;93144;89940;183084;85214;81692;166906;76692;73675;150367;72458;70004;142462;68763;65049;133812;69352;65528;134880;67599;63531;131130;67440;63111;130551;66738;63441;130179;66075;62517;128592;66956;64088;131039
Realschulen;Klassenstufe 8;121247;124820;246067;123399;127640;251039;116341;120687;237028;119919;125218;245137;121071;125062;246133;121504;124833;246337;122694;125090;247784;117732;119253;236985;113654;113969;227623;111532;110060;221592;109124;106537;215661;107533;105231;212764;108918;105765;214683;102777;99366;202143;96611;93693;190304;95670;91902;187572;87936;83944;171880;79260;75727;154987;75403;72554;147957;71313;67304;138617;71802;67590;139392;69174;65427;134604;68859;64443;133302;68876;65304;134180;68703;65121;133824
Realschulen;Klassenstufe 9;118494;124328;242822;121129;125941;247070;121886;127979;249865;115233;119997;235230;118990;124516;243506;120160;124530;244690;121409;124723;246132;123146;124787;247933;118661;119596;238257;114165;114355;228520;112681;110858;223539;107750;105094;212844;105216;102889;208105;109078;105757;214835;103552;100472;204024;97401;94430;191831;96024;92596;188620;89024;84950;173974;80714;77037;157751;76425;73522;149947;71994;68163;140157;71826;68148;139977;70575;66546;137121;69885;65619;135504;69959;67021;136980
